gender,first_name,year,N,pct
Filles,Louise,2016-12-31,21,-0.19230769230769232
Filles,Louise,2017-12-31,19,-0.09523809523809523
Filles,Louise,2018-12-31,36,0.8947368421052632
Filles,Louise,2019-12-31,34,-0.05555555555555555
Filles,Louise,2020-12-31,26,-0.23529411764705882
Filles,Louise,2021-12-31,47,0.8076923076923077
Filles,Louise,2022-12-31,31,-0.3404255319148936
Filles,Louise,2023-12-31,36,0.16129032258064516
Garçons,Louka,1999-12-31,12,NA
Garçons,Louka,2000-12-31,16,0.3333333333333333
Garçons,Louka,2001-12-31,18,0.125
Garçons,Louka,2002-12-31,34,0.8888888888888888
Garçons,Louka,2003-12-31,43,0.2647058823529412
Garçons,Louka,2004-12-31,38,-0.11627906976744186
Garçons,Louka,2005-12-31,63,0.6578947368421053
Garçons,Louka,2006-12-31,64,0.015873015873015872
Garçons,Louka,2007-12-31,97,0.515625
Garçons,Louka,2008-12-31,104,0.07216494845360824
Garçons,Louka,2009-12-31,118,0.1346153846153846
Garçons,Louka,2010-12-31,126,0.06779661016949153
Garçons,Louka,2011-12-31,132,0.047619047619047616
Garçons,Louka,2012-12-31,119,-0.09848484848484848
Garçons,Louka,2013-12-31,104,-0.12605042016806722
Garçons,Louka,2014-12-31,122,0.17307692307692307
Garçons,Louka,2015-12-31,105,-0.13934426229508196
Garçons,Louka,2016-12-31,136,0.29523809523809524
Garçons,Louka,2017-12-31,125,-0.08088235294117647
Garçons,Louka,2018-12-31,157,0.256
Garçons,Louka,2019-12-31,142,-0.09554140127388536
Garçons,Louka,2020-12-31,120,-0.15492957746478872
Garçons,Louka,2021-12-31,142,0.18333333333333332
Garçons,Louka,2022-12-31,160,0.1267605633802817
Garçons,Louka,2023-12-31,120,-0.25
Garçons,Loukas,2005-12-31,12,NA
Garçons,Loukas,2007-12-31,17,0.4166666666666667
Garçons,Loukas,2008-12-31,15,-0.11764705882352941
Garçons,Loukas,2009-12-31,16,0.06666666666666667
Garçons,Loukas,2011-12-31,15,-0.0625
Garçons,Loukas,2013-12-31,12,-0.2
Garçons,Loukas,2014-12-31,13,0.08333333333333333
Garçons,Loukas,2015-12-31,15,0.15384615384615385
Garçons,Loukas,2016-12-31,23,0.5333333333333333
Garçons,Loukas,2017-12-31,15,-0.34782608695652173
Garçons,Loukas,2018-12-31,19,0.26666666666666666
Garçons,Loukas,2019-12-31,14,-0.2631578947368421
Garçons,Loukas,2020-12-31,22,0.5714285714285714
Garçons,Loukas,2021-12-31,17,-0.22727272727272727
Filles,Louna,2009-12-31,13,NA
Filles,Louna,2012-12-31,16,0.23076923076923078
Filles,Louna,2013-12-31,13,-0.1875
Filles,Louna,2015-12-31,19,0.46153846153846156
Filles,Louna,2017-12-31,21,0.10526315789473684
Filles,Louna,2018-12-31,14,-0.3333333333333333
Filles,Louna,2019-12-31,22,0.5714285714285714
Filles,Louna,2020-12-31,17,-0.22727272727272727
Filles,Louna,2021-12-31,41,1.411764705882353
Filles,Louna,2022-12-31,48,0.17073170731707318
Filles,Louna,2023-12-31,29,-0.3958333333333333
Garçons,Ls Philippe,1980-12-31,23,NA
Garçons,Ls Philippe,1981-12-31,38,0.6521739130434783
Garçons,Ls Philippe,1982-12-31,46,0.21052631578947367
Garçons,Ls Philippe,1983-12-31,54,0.17391304347826086
Garçons,Ls Philippe,1984-12-31,63,0.16666666666666666
Garçons,Ls Philippe,1985-12-31,41,-0.3492063492063492
Garçons,Ls Philippe,1986-12-31,39,-0.04878048780487805
Garçons,Luc,1980-12-31,386,NA
Garçons,Luc,1981-12-31,394,0.02072538860103627
Garçons,Luc,1982-12-31,304,-0.22842639593908629
Garçons,Luc,1983-12-31,230,-0.24342105263157895
Garçons,Luc,1984-12-31,223,-0.030434782608695653
Garçons,Luc,1985-12-31,175,-0.21524663677130046
Garçons,Luc,1986-12-31,136,-0.22285714285714286
Garçons,Luc,1987-12-31,108,-0.20588235294117646
Garçons,Luc,1988-12-31,114,0.05555555555555555
Garçons,Luc,1989-12-31,89,-0.21929824561403508
Garçons,Luc,1990-12-31,67,-0.24719101123595505
Garçons,Luc,1991-12-31,64,-0.04477611940298507
Garçons,Luc,1992-12-31,50,-0.21875
Garçons,Luc,1993-12-31,58,0.16
Garçons,Luc,1994-12-31,53,-0.08620689655172414
Garçons,Luc,1995-12-31,36,-0.32075471698113206
Garçons,Luc,1996-12-31,29,-0.19444444444444445
Garçons,Luc,1997-12-31,32,0.10344827586206896
Garçons,Luc,1998-12-31,27,-0.15625
Garçons,Luc,1999-12-31,18,-0.3333333333333333
Garçons,Luc,2000-12-31,22,0.2222222222222222
Garçons,Luc,2001-12-31,12,-0.45454545454545453
Garçons,Luc,2003-12-31,16,0.3333333333333333
Garçons,Luc,2005-12-31,12,-0.25
Garçons,Luc,2007-12-31,14,0.16666666666666666
Garçons,Luc,2015-12-31,15,0.07142857142857142
Garçons,Luca,1993-12-31,12,NA
Garçons,Luca,1994-12-31,25,1.0833333333333333
Garçons,Luca,1995-12-31,18,-0.28
Garçons,Luca,1996-12-31,23,0.2777777777777778
Garçons,Luca,1997-12-31,19,-0.17391304347826086
Garçons,Luca,1998-12-31,29,0.5263157894736842
Garçons,Luca,1999-12-31,29,0
Garçons,Luca,2000-12-31,52,0.7931034482758621
Garçons,Luca,2001-12-31,77,0.4807692307692308
Garçons,Luca,2002-12-31,58,-0.24675324675324675
Garçons,Luca,2003-12-31,91,0.5689655172413793
Garçons,Luca,2004-12-31,69,-0.24175824175824176
Garçons,Luca,2005-12-31,106,0.5362318840579711
Garçons,Luca,2006-12-31,109,0.02830188679245283
Garçons,Luca,2007-12-31,142,0.30275229357798167
Garçons,Luca,2008-12-31,120,-0.15492957746478872
Garçons,Luca,2009-12-31,131,0.09166666666666666
Garçons,Luca,2010-12-31,113,-0.13740458015267176
Garçons,Luca,2011-12-31,92,-0.18584070796460178
Garçons,Luca,2012-12-31,105,0.14130434782608695
Garçons,Luca,2013-12-31,93,-0.11428571428571428
Garçons,Luca,2014-12-31,86,-0.07526881720430108
Garçons,Luca,2015-12-31,84,-0.023255813953488372
Garçons,Luca,2016-12-31,83,-0.011904761904761904
Garçons,Luca,2017-12-31,77,-0.07228915662650602
Garçons,Luca,2018-12-31,79,0.025974025974025976
Garçons,Luca,2019-12-31,65,-0.17721518987341772
Garçons,Luca,2020-12-31,75,0.15384615384615385
Garçons,Luca,2021-12-31,112,0.49333333333333335
Garçons,Luca,2022-12-31,118,0.05357142857142857
Garçons,Luca,2023-12-31,128,0.0847457627118644
Garçons,Lucas,1982-12-31,20,NA
Garçons,Lucas,1983-12-31,18,-0.1
Garçons,Lucas,1986-12-31,15,-0.16666666666666666
Garçons,Lucas,1988-12-31,21,0.4
Garçons,Lucas,1989-12-31,31,0.47619047619047616
Garçons,Lucas,1990-12-31,60,0.9354838709677419
Garçons,Lucas,1991-12-31,49,-0.18333333333333332
Garçons,Lucas,1992-12-31,53,0.08163265306122448
Garçons,Lucas,1993-12-31,56,0.05660377358490566
Garçons,Lucas,1994-12-31,46,-0.17857142857142858
Garçons,Lucas,1995-12-31,70,0.5217391304347826
Garçons,Lucas,1996-12-31,68,-0.02857142857142857
Garçons,Lucas,1997-12-31,66,-0.029411764705882353
Garçons,Lucas,1998-12-31,55,-0.16666666666666666
Garçons,Lucas,1999-12-31,76,0.38181818181818183
Garçons,Lucas,2000-12-31,102,0.34210526315789475
Garçons,Lucas,2001-12-31,101,-0.00980392156862745
Garçons,Lucas,2002-12-31,133,0.31683168316831684
Garçons,Lucas,2003-12-31,128,-0.03759398496240601
Garçons,Lucas,2004-12-31,172,0.34375
Garçons,Lucas,2005-12-31,209,0.21511627906976744
Garçons,Lucas,2006-12-31,245,0.1722488038277512
Garçons,Lucas,2007-12-31,340,0.3877551020408163
Garçons,Lucas,2008-12-31,386,0.13529411764705881
Garçons,Lucas,2009-12-31,384,-0.0051813471502590676
Garçons,Lucas,2010-12-31,420,0.09375
Garçons,Lucas,2011-12-31,389,-0.07380952380952381
Garçons,Lucas,2012-12-31,402,0.033419023136246784
Garçons,Lucas,2013-12-31,326,-0.1890547263681592
Garçons,Lucas,2014-12-31,317,-0.027607361963190184
Garçons,Lucas,2015-12-31,274,-0.13564668769716087
Garçons,Lucas,2016-12-31,334,0.21897810218978103
Garçons,Lucas,2017-12-31,303,-0.09281437125748503
Garçons,Lucas,2018-12-31,317,0.0462046204620462
Garçons,Lucas,2019-12-31,282,-0.11041009463722397
Garçons,Lucas,2020-12-31,249,-0.11702127659574468
Garçons,Lucas,2021-12-31,264,0.060240963855421686
Garçons,Lucas,2022-12-31,272,0.030303030303030304
Garçons,Lucas,2023-12-31,266,-0.022058823529411766
Garçons,Lucca,2008-12-31,12,NA
Filles,Luce,1980-12-31,12,NA
Filles,Luce,1982-12-31,12,0
Filles,Lucia,2007-12-31,14,NA
Filles,Lucia,2017-12-31,17,0.21428571428571427
Filles,Lucia,2018-12-31,14,-0.17647058823529413
Filles,Lucia,2019-12-31,14,0
Filles,Lucia,2020-12-31,17,0.21428571428571427
Filles,Lucia,2021-12-31,14,-0.17647058823529413
Filles,Lucia,2022-12-31,14,0
Filles,Lucia,2023-12-31,13,-0.07142857142857142
Filles,Luciana,2011-12-31,22,NA
Filles,Luciana,2013-12-31,13,-0.4090909090909091
Filles,Luciana,2015-12-31,12,-0.07692307692307693
Filles,Luciana,2017-12-31,14,0.16666666666666666
Filles,Luciana,2018-12-31,13,-0.07142857142857142
Filles,Luciana,2019-12-31,12,-0.07692307692307693
Filles,Luciana,2020-12-31,12,0
Filles,Lucie,1980-12-31,113,NA
Filles,Lucie,1981-12-31,114,0.008849557522123894
Filles,Lucie,1982-12-31,90,-0.21052631578947367
Filles,Lucie,1983-12-31,86,-0.044444444444444446
Filles,Lucie,1984-12-31,78,-0.09302325581395349
Filles,Lucie,1985-12-31,67,-0.14102564102564102
Filles,Lucie,1986-12-31,42,-0.373134328358209
Filles,Lucie,1987-12-31,36,-0.14285714285714285
Filles,Lucie,1988-12-31,40,0.1111111111111111
Filles,Lucie,1989-12-31,33,-0.175
Filles,Lucie,1990-12-31,25,-0.24242424242424243
Filles,Lucie,1991-12-31,26,0.04
Filles,Lucie,1992-12-31,26,0
Filles,Lucie,1994-12-31,17,-0.34615384615384615
Filles,Lucie,1996-12-31,16,-0.058823529411764705
Filles,Lucie,1998-12-31,13,-0.1875
Filles,Lucie,1999-12-31,15,0.15384615384615385
Filles,Lucie,2002-12-31,14,-0.06666666666666667
Filles,Lucie,2005-12-31,14,0
Filles,Lucie,2007-12-31,13,-0.07142857142857142
Filles,Lucie,2009-12-31,14,0.07692307692307693
Filles,Lucie,2010-12-31,18,0.2857142857142857
Filles,Lucie,2011-12-31,12,-0.3333333333333333
Filles,Lucie,2012-12-31,18,0.5
Filles,Lucie,2013-12-31,20,0.1111111111111111
Filles,Lucie,2014-12-31,29,0.45
Filles,Lucie,2015-12-31,31,0.06896551724137931
Filles,Lucie,2016-12-31,30,-0.03225806451612903
Filles,Lucie,2017-12-31,30,0
Filles,Lucie,2018-12-31,27,-0.1
Filles,Lucie,2019-12-31,36,0.3333333333333333
Filles,Lucie,2020-12-31,54,0.5
Filles,Lucie,2021-12-31,65,0.2037037037037037
Filles,Lucie,2022-12-31,40,-0.38461538461538464
Filles,Lucie,2023-12-31,55,0.375
Garçons,Lucien,2010-12-31,12,NA
Garçons,Lucien,2016-12-31,12,0
Garçons,Lucien,2021-12-31,13,0.08333333333333333
Garçons,Lucien,2022-12-31,12,-0.07692307692307693
Filles,Lucy,2002-12-31,12,NA
Filles,Lucy,2009-12-31,12,0
Filles,Lucy,2014-12-31,15,0.25
Filles,Lucy,2015-12-31,14,-0.06666666666666667
Filles,Lucy,2016-12-31,19,0.35714285714285715
Filles,Lucy,2017-12-31,16,-0.15789473684210525
Filles,Lucy,2018-12-31,13,-0.1875
Filles,Lucy,2019-12-31,27,1.0769230769230769
Filles,Lucy,2020-12-31,15,-0.4444444444444444
Filles,Lucy,2021-12-31,26,0.7333333333333333
Filles,Lucy,2022-12-31,21,-0.19230769230769232
Filles,Lucy,2023-12-31,21,0
Garçons,Ludovic,1980-12-31,17,NA
Garçons,Ludovic,1981-12-31,29,0.7058823529411765
Garçons,Ludovic,1982-12-31,21,-0.27586206896551724
Garçons,Ludovic,1983-12-31,20,-0.047619047619047616
Garçons,Ludovic,1984-12-31,23,0.15
Garçons,Ludovic,1985-12-31,21,-0.08695652173913043
Garçons,Ludovic,1986-12-31,26,0.23809523809523808
Garçons,Ludovic,1987-12-31,42,0.6153846153846154
Garçons,Ludovic,1988-12-31,26,-0.38095238095238093
Garçons,Ludovic,1989-12-31,31,0.19230769230769232
Garçons,Ludovic,1990-12-31,44,0.41935483870967744
Garçons,Ludovic,1991-12-31,39,-0.11363636363636363
Garçons,Ludovic,1992-12-31,34,-0.1282051282051282
Garçons,Ludovic,1993-12-31,41,0.20588235294117646
Garçons,Ludovic,1994-12-31,40,-0.024390243902439025
Garçons,Ludovic,1995-12-31,45,0.125
Garçons,Ludovic,1996-12-31,41,-0.08888888888888889
Garçons,Ludovic,1997-12-31,42,0.024390243902439025
Garçons,Ludovic,1998-12-31,52,0.23809523809523808
Garçons,Ludovic,1999-12-31,54,0.038461538461538464
Garçons,Ludovic,2000-12-31,60,0.1111111111111111
Garçons,Ludovic,2001-12-31,60,0
Garçons,Ludovic,2002-12-31,87,0.45
Garçons,Ludovic,2003-12-31,94,0.08045977011494253
Garçons,Ludovic,2004-12-31,116,0.23404255319148937
Garçons,Ludovic,2005-12-31,114,-0.017241379310344827
Garçons,Ludovic,2006-12-31,138,0.21052631578947367
Garçons,Ludovic,2007-12-31,126,-0.08695652173913043
Garçons,Ludovic,2008-12-31,147,0.16666666666666666
Garçons,Ludovic,2009-12-31,179,0.21768707482993196
Garçons,Ludovic,2010-12-31,143,-0.2011173184357542
Garçons,Ludovic,2011-12-31,133,-0.06993006993006994
Garçons,Ludovic,2012-12-31,151,0.13533834586466165
Garçons,Ludovic,2013-12-31,139,-0.07947019867549669
Garçons,Ludovic,2014-12-31,155,0.11510791366906475
Garçons,Ludovic,2015-12-31,143,-0.07741935483870968
Garçons,Ludovic,2016-12-31,144,0.006993006993006993
Garçons,Ludovic,2017-12-31,124,-0.1388888888888889
Garçons,Ludovic,2018-12-31,135,0.08870967741935484
Garçons,Ludovic,2019-12-31,194,0.43703703703703706
Garçons,Ludovic,2020-12-31,165,-0.14948453608247422
Garçons,Ludovic,2021-12-31,129,-0.21818181818181817
Garçons,Ludovic,2022-12-31,120,-0.06976744186046512
Garçons,Ludovic,2023-12-31,113,-0.058333333333333334
Garçons,Ludovick,1997-12-31,18,NA
Garçons,Ludovick,1999-12-31,18,0
Garçons,Ludovick,2000-12-31,22,0.2222222222222222
Garçons,Ludovick,2001-12-31,23,0.045454545454545456
Garçons,Ludovick,2002-12-31,28,0.21739130434782608
Garçons,Ludovick,2003-12-31,26,-0.07142857142857142
Garçons,Ludovick,2004-12-31,28,0.07692307692307693
Garçons,Ludovick,2005-12-31,39,0.39285714285714285
Garçons,Ludovick,2006-12-31,25,-0.358974358974359
Garçons,Ludovick,2007-12-31,31,0.24
Garçons,Ludovick,2008-12-31,30,-0.03225806451612903
Garçons,Ludovick,2009-12-31,33,0.1
Garçons,Ludovick,2010-12-31,53,0.6060606060606061
Garçons,Ludovick,2011-12-31,44,-0.16981132075471697
Garçons,Ludovick,2012-12-31,59,0.3409090909090909
Garçons,Ludovick,2013-12-31,39,-0.3389830508474576
Garçons,Ludovick,2014-12-31,57,0.46153846153846156
Garçons,Ludovick,2015-12-31,41,-0.2807017543859649
Garçons,Ludovick,2016-12-31,37,-0.0975609756097561
Garçons,Ludovick,2017-12-31,51,0.3783783783783784
Garçons,Ludovick,2018-12-31,68,0.3333333333333333
Garçons,Ludovick,2019-12-31,70,0.029411764705882353
Garçons,Ludovick,2020-12-31,51,-0.2714285714285714
Garçons,Ludovick,2021-12-31,58,0.13725490196078433
Garçons,Ludovick,2022-12-31,44,-0.2413793103448276
Garçons,Ludovick,2023-12-31,44,0
Garçons,Ludovik,2002-12-31,14,NA
Garçons,Ludovik,2003-12-31,14,0
Garçons,Ludovik,2004-12-31,15,0.07142857142857142
Garçons,Ludovik,2005-12-31,27,0.8
Garçons,Ludovik,2006-12-31,32,0.18518518518518517
Garçons,Ludovik,2007-12-31,35,0.09375
Garçons,Ludovik,2008-12-31,35,0
Garçons,Ludovik,2009-12-31,42,0.2
Garçons,Ludovik,2010-12-31,33,-0.21428571428571427
Garçons,Ludovik,2011-12-31,31,-0.06060606060606061
Garçons,Ludovik,2012-12-31,53,0.7096774193548387
Garçons,Ludovik,2013-12-31,31,-0.41509433962264153
Garçons,Ludovik,2014-12-31,40,0.2903225806451613
Garçons,Ludovik,2015-12-31,35,-0.125
Garçons,Ludovik,2016-12-31,30,-0.14285714285714285
Garçons,Ludovik,2017-12-31,33,0.1
Garçons,Ludovik,2018-12-31,33,0
Garçons,Ludovik,2019-12-31,33,0
Garçons,Ludovik,2020-12-31,30,-0.09090909090909091
Garçons,Ludovik,2021-12-31,20,-0.3333333333333333
Garçons,Ludovik,2022-12-31,20,0
Garçons,Ludovik,2023-12-31,16,-0.2
Garçons,Luka,1990-12-31,13,NA
Garçons,Luka,1996-12-31,15,0.15384615384615385
Garçons,Luka,1997-12-31,12,-0.2
Garçons,Luka,1999-12-31,12,0
Garçons,Luka,2000-12-31,14,0.16666666666666666
Garçons,Luka,2001-12-31,25,0.7857142857142857
Garçons,Luka,2002-12-31,34,0.36
Garçons,Luka,2003-12-31,31,-0.08823529411764706
Garçons,Luka,2004-12-31,30,-0.03225806451612903
Garçons,Luka,2005-12-31,53,0.7666666666666667
Garçons,Luka,2006-12-31,51,-0.03773584905660377
Garçons,Luka,2007-12-31,63,0.23529411764705882
Garçons,Luka,2008-12-31,71,0.12698412698412698
Garçons,Luka,2009-12-31,83,0.16901408450704225
Garçons,Luka,2010-12-31,94,0.13253012048192772
Garçons,Luka,2011-12-31,93,-0.010638297872340425
Garçons,Luka,2012-12-31,85,-0.08602150537634409
Garçons,Luka,2013-12-31,67,-0.21176470588235294
Garçons,Luka,2014-12-31,86,0.2835820895522388
Garçons,Luka,2015-12-31,55,-0.36046511627906974
Garçons,Luka,2016-12-31,66,0.2
Garçons,Luka,2017-12-31,67,0.015151515151515152
Garçons,Luka,2018-12-31,63,-0.05970149253731343
Garçons,Luka,2019-12-31,71,0.12698412698412698
Garçons,Luka,2020-12-31,58,-0.18309859154929578
Garçons,Luka,2021-12-31,64,0.10344827586206896
Garçons,Luka,2022-12-31,66,0.03125
Garçons,Luka,2023-12-31,67,0.015151515151515152
Garçons,Lukas,2001-12-31,16,NA
Garçons,Lukas,2002-12-31,16,0
Garçons,Lukas,2003-12-31,31,0.9375
Garçons,Lukas,2004-12-31,22,-0.2903225806451613
Garçons,Lukas,2005-12-31,31,0.4090909090909091
Garçons,Lukas,2006-12-31,49,0.5806451612903226
Garçons,Lukas,2007-12-31,58,0.1836734693877551
Garçons,Lukas,2008-12-31,76,0.3103448275862069
Garçons,Lukas,2009-12-31,93,0.2236842105263158
Garçons,Lukas,2010-12-31,87,-0.06451612903225806
Garçons,Lukas,2011-12-31,71,-0.1839080459770115
Garçons,Lukas,2012-12-31,66,-0.07042253521126761
Garçons,Lukas,2013-12-31,65,-0.015151515151515152
Garçons,Lukas,2014-12-31,57,-0.12307692307692308
Garçons,Lukas,2015-12-31,48,-0.15789473684210525
Garçons,Lukas,2016-12-31,79,0.6458333333333334
Garçons,Lukas,2017-12-31,66,-0.16455696202531644
Garçons,Lukas,2018-12-31,66,0
Garçons,Lukas,2019-12-31,42,-0.36363636363636365
Garçons,Lukas,2020-12-31,45,0.07142857142857142
Garçons,Lukas,2021-12-31,45,0
Garçons,Lukas,2022-12-31,19,-0.5777777777777777
Garçons,Lukas,2023-12-31,36,0.8947368421052632
Garçons,Luke,2001-12-31,19,NA
Garçons,Luke,2003-12-31,18,-0.05263157894736842
Garçons,Luke,2004-12-31,12,-0.3333333333333333
Garçons,Luke,2005-12-31,17,0.4166666666666667
Garçons,Luke,2006-12-31,14,-0.17647058823529413
Garçons,Luke,2007-12-31,17,0.21428571428571427
Garçons,Luke,2008-12-31,12,-0.29411764705882354
Garçons,Luke,2009-12-31,14,0.16666666666666666
Garçons,Luke,2010-12-31,20,0.42857142857142855
Garçons,Luke,2011-12-31,13,-0.35
Garçons,Luke,2012-12-31,20,0.5384615384615384
Garçons,Luke,2013-12-31,14,-0.3
Garçons,Luke,2014-12-31,17,0.21428571428571427
Garçons,Luke,2015-12-31,15,-0.11764705882352941
Garçons,Luke,2016-12-31,14,-0.06666666666666667
Garçons,Luke,2017-12-31,27,0.9285714285714286
Garçons,Luke,2018-12-31,14,-0.48148148148148145
Garçons,Luke,2020-12-31,20,0.42857142857142855
Garçons,Luke,2021-12-31,19,-0.05
Garçons,Luke,2022-12-31,18,-0.05263157894736842
Garçons,Luke,2023-12-31,20,0.1111111111111111
Filles,Luna,2005-12-31,13,NA
Filles,Luna,2006-12-31,13,0
Filles,Luna,2007-12-31,12,-0.07692307692307693
Filles,Luna,2008-12-31,15,0.25
Filles,Luna,2009-12-31,18,0.2
Filles,Luna,2010-12-31,22,0.2222222222222222
Filles,Luna,2011-12-31,24,0.09090909090909091
Filles,Luna,2012-12-31,34,0.4166666666666667
Filles,Luna,2013-12-31,24,-0.29411764705882354
Filles,Luna,2014-12-31,24,0
Filles,Luna,2015-12-31,27,0.125
Filles,Luna,2016-12-31,26,-0.037037037037037035
Filles,Luna,2017-12-31,43,0.6538461538461539
Filles,Luna,2018-12-31,51,0.18604651162790697
Filles,Luna,2019-12-31,53,0.0392156862745098
Filles,Luna,2020-12-31,75,0.41509433962264153
Filles,Luna,2021-12-31,111,0.48
Filles,Luna,2022-12-31,109,-0.018018018018018018
Filles,Luna,2023-12-31,92,-0.1559633027522936
Filles,Lya,2008-12-31,15,NA
Filles,Lya,2009-12-31,19,0.26666666666666666
Filles,Lya,2010-12-31,15,-0.21052631578947367
Filles,Lya,2012-12-31,23,0.5333333333333333
Filles,Lya,2013-12-31,36,0.5652173913043478
Filles,Lya,2014-12-31,26,-0.2777777777777778
Filles,Lya,2015-12-31,23,-0.11538461538461539
Filles,Lya,2016-12-31,29,0.2608695652173913
Filles,Lya,2017-12-31,21,-0.27586206896551724
Filles,Lya,2018-12-31,23,0.09523809523809523
Filles,Lya,2019-12-31,25,0.08695652173913043
Filles,Lya,2020-12-31,22,-0.12
Filles,Lya,2021-12-31,20,-0.09090909090909091
Filles,Lya,2022-12-31,19,-0.05
Filles,Lya,2023-12-31,32,0.6842105263157895
Garçons,Lyam,2006-12-31,15,NA
Garçons,Lyam,2008-12-31,20,0.3333333333333333
Garçons,Lyam,2009-12-31,16,-0.2
Garçons,Lyam,2010-12-31,23,0.4375
Garçons,Lyam,2011-12-31,29,0.2608695652173913
Garçons,Lyam,2012-12-31,31,0.06896551724137931
Garçons,Lyam,2013-12-31,65,1.096774193548387
Garçons,Lyam,2014-12-31,87,0.3384615384615385
Garçons,Lyam,2015-12-31,89,0.022988505747126436
Garçons,Lyam,2016-12-31,82,-0.07865168539325842
Garçons,Lyam,2017-12-31,78,-0.04878048780487805
Garçons,Lyam,2018-12-31,110,0.41025641025641024
Garçons,Lyam,2019-12-31,109,-0.00909090909090909
Garçons,Lyam,2020-12-31,117,0.07339449541284404
Garçons,Lyam,2021-12-31,98,-0.1623931623931624
Garçons,Lyam,2022-12-31,95,-0.030612244897959183
Garçons,Lyam,2023-12-31,80,-0.15789473684210525
Filles,Lyana,2010-12-31,15,NA
Filles,Lyana,2011-12-31,14,-0.06666666666666667
Filles,Lyana,2013-12-31,20,0.42857142857142855
Filles,Lyana,2014-12-31,21,0.05
Filles,Lyana,2015-12-31,39,0.8571428571428571
Filles,Lyana,2016-12-31,36,-0.07692307692307693
Filles,Lyana,2017-12-31,49,0.3611111111111111
Filles,Lyana,2018-12-31,42,-0.14285714285714285
Filles,Lyana,2019-12-31,35,-0.16666666666666666
Filles,Lyana,2020-12-31,46,0.3142857142857143
Filles,Lyana,2021-12-31,47,0.021739130434782608
Filles,Lyana,2022-12-31,58,0.23404255319148937
Filles,Lyana,2023-12-31,61,0.05172413793103448
Filles,Lyanna,2015-12-31,14,NA
Filles,Lyanna,2016-12-31,20,0.42857142857142855
Filles,Lyanna,2017-12-31,26,0.3
Filles,Lyanna,2018-12-31,28,0.07692307692307693
Filles,Lyanna,2019-12-31,46,0.6428571428571429
Filles,Lyanna,2020-12-31,38,-0.17391304347826086
Filles,Lyanna,2021-12-31,26,-0.3157894736842105
Filles,Lyanna,2022-12-31,28,0.07692307692307693
Filles,Lyanna,2023-12-31,40,0.42857142857142855
Filles,Lydia,1980-12-31,27,NA
Filles,Lydia,1981-12-31,26,-0.037037037037037035
Filles,Lydia,1982-12-31,43,0.6538461538461539
Filles,Lydia,1983-12-31,38,-0.11627906976744186
Filles,Lydia,1984-12-31,37,-0.02631578947368421
Filles,Lydia,1985-12-31,45,0.21621621621621623
Filles,Lydia,1986-12-31,61,0.35555555555555557
Filles,Lydia,1987-12-31,66,0.08196721311475409
Filles,Lydia,1988-12-31,65,-0.015151515151515152
Filles,Lydia,1989-12-31,53,-0.18461538461538463
Filles,Lydia,1990-12-31,108,1.0377358490566038
Filles,Lydia,1991-12-31,79,-0.26851851851851855
Filles,Lydia,1992-12-31,118,0.4936708860759494
Filles,Lydia,1993-12-31,101,-0.1440677966101695
Filles,Lydia,1994-12-31,126,0.24752475247524752
Filles,Lydia,1995-12-31,139,0.10317460317460317
Filles,Lydia,1996-12-31,121,-0.12949640287769784
Filles,Lydia,1997-12-31,135,0.11570247933884298
Filles,Lydia,1998-12-31,117,-0.13333333333333333
Filles,Lydia,1999-12-31,105,-0.10256410256410256
Filles,Lydia,2000-12-31,101,-0.0380952380952381
Filles,Lydia,2001-12-31,105,0.039603960396039604
Filles,Lydia,2002-12-31,72,-0.3142857142857143
Filles,Lydia,2003-12-31,71,-0.013888888888888888
Filles,Lydia,2004-12-31,77,0.08450704225352113
Filles,Lydia,2005-12-31,81,0.05194805194805195
Filles,Lydia,2006-12-31,83,0.024691358024691357
Filles,Lydia,2007-12-31,71,-0.14457831325301204
Filles,Lydia,2008-12-31,86,0.2112676056338028
Filles,Lydia,2009-12-31,82,-0.046511627906976744
Filles,Lydia,2010-12-31,90,0.0975609756097561
Filles,Lydia,2011-12-31,77,-0.14444444444444443
Filles,Lydia,2012-12-31,84,0.09090909090909091
Filles,Lydia,2013-12-31,70,-0.16666666666666666
Filles,Lydia,2014-12-31,74,0.05714285714285714
Filles,Lydia,2015-12-31,61,-0.17567567567567569
Filles,Lydia,2016-12-31,60,-0.01639344262295082
Filles,Lydia,2017-12-31,60,0
Filles,Lydia,2018-12-31,59,-0.016666666666666666
Filles,Lydia,2019-12-31,42,-0.288135593220339
Filles,Lydia,2020-12-31,54,0.2857142857142857
Filles,Lydia,2021-12-31,48,-0.1111111111111111
Filles,Lydia,2022-12-31,26,-0.4583333333333333
Filles,Lydia,2023-12-31,24,-0.07692307692307693
Filles,Lydiane,2010-12-31,25,NA
Filles,Lyla,2021-12-31,14,NA
Filles,Lyla,2023-12-31,12,-0.14285714285714285
Filles,Lylia,2015-12-31,16,NA
Filles,Lylia,2016-12-31,12,-0.25
Filles,Lylia,2017-12-31,15,0.25
Filles,Lylia,2019-12-31,16,0.06666666666666667
Filles,Lylia,2023-12-31,13,-0.1875
Filles,Lyna,1999-12-31,13,NA
Filles,Lyna,2001-12-31,13,0
Filles,Lyna,2002-12-31,16,0.23076923076923078
Filles,Lyna,2003-12-31,15,-0.0625
Filles,Lyna,2004-12-31,23,0.5333333333333333
